_id,MSYMPTOMID,TOCALLDATE,Repair_time,Average_repairtime_year,Average_repairtime_all,worksheets_closed,Average_worksheets_year
65407fdf983e3aa5f5c623ed,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623ee,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623ef,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623f0,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c623f1,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623f2,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623f3,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623f4,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c623f5,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c623f6,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623f7,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c623f8,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c623f9,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c623fa,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623fb,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623fc,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623fd,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623fe,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c623ff,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62400,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62401,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62402,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62403,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62404,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62405,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62406,Others,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62407,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62408,Telephony,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62409,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6240a,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6240b,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6240c,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6240d,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6240e,Software,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6240f,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62410,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62411,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62412,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62413,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62414,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62415,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62416,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62417,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62418,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62419,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6241a,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6241b,Software,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c6241c,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6241d,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6241e,Software,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c6241f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62420,Internet,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c62421,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62422,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62423,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62424,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62425,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62426,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62427,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62428,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62429,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6242a,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6242b,Software,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6242c,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6242d,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6242e,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6242f,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62430,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62431,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62432,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62433,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62434,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62435,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62436,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62437,Others,Year_2562,6,1,2,V1,208
65407fdf983e3aa5f5c62438,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62439,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243a,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243b,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243c,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243d,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243e,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6243f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62440,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62441,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62442,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62443,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62444,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62445,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62446,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62447,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62448,Others,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62449,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6244a,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6244b,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6244c,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6244d,Telephony,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c6244e,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6244f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62450,Telephony,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62451,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62452,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62453,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62454,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62455,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62456,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62457,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62458,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62459,Internet,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6245a,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6245b,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6245c,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6245d,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6245e,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6245f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62460,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62461,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62462,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62463,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62464,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62465,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62466,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62467,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62468,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62469,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6246a,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6246b,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6246c,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6246d,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6246e,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6246f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62470,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62471,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62472,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62473,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62474,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62475,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62476,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62477,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62478,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62479,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6247a,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6247b,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6247c,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6247d,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6247e,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6247f,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62480,Internet,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c62481,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62482,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62483,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62484,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62485,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62486,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62487,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62488,Internet,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c62489,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6248a,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6248b,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6248c,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6248d,Telephony,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6248e,Others,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6248f,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62490,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62491,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62492,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62493,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62494,Hardware,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c62495,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62496,Hardware,Year_2562,15,1,2,V3,208
65407fdf983e3aa5f5c62497,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62498,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62499,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6249a,Software,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6249b,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6249c,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6249d,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6249e,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6249f,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624a0,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a1,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a2,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a3,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a4,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624a5,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a6,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a7,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a8,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624a9,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624aa,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ab,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ac,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ad,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ae,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624af,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624b0,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b1,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624b2,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624b3,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b4,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b5,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b6,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b7,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624b8,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624b9,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624ba,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624bb,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624bc,Telephony,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624bd,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624be,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624bf,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c0,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624c1,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c2,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624c3,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c4,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c5,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c6,Internet,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c624c7,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624c8,Software,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624c9,Telephony,Year_2562,7,1,2,V1,208
65407fdf983e3aa5f5c624ca,Software,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624cb,Hardware,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624cc,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624cd,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ce,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624cf,Software,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624d0,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624d1,Hardware,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c624d2,Internet,Year_2562,14,1,2,V2,208
65407fdf983e3aa5f5c624d3,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624d4,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624d5,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624d6,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624d7,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624d8,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624d9,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624da,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624db,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624dc,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624dd,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624de,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624df,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624e0,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e1,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e2,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e3,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e4,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e5,Others,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624e6,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e7,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e8,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624e9,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624ea,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624eb,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624ec,Internet,Year_2562,8,1,2,V2,208
65407fdf983e3aa5f5c624ed,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624ee,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ef,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624f0,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624f1,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624f2,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624f3,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624f4,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624f5,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624f6,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624f7,Hardware,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c624f8,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624f9,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624fa,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624fb,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c624fc,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624fd,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624fe,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c624ff,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62500,Hardware,Year_2560,23,4,2,V4,208
65407fdf983e3aa5f5c62501,Internet,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62502,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62503,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62504,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62505,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62506,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62507,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62508,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62509,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6250a,Software,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c6250b,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6250c,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6250d,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6250e,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6250f,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62510,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62511,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62512,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62513,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62514,Internet,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c62515,Hardware,Year_2562,5,1,2,V1,208
65407fdf983e3aa5f5c62516,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62517,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62518,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62519,Others,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c6251a,Hardware,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c6251b,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6251c,Others,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6251d,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6251e,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6251f,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62520,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62521,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62522,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62523,Finger_scan,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62524,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62525,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62526,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62527,Software,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62528,Telephony,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62529,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6252a,Hardware,Year_2562,8,1,2,V2,208
65407fdf983e3aa5f5c6252b,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6252c,Telephony,Year_2562,13,1,2,V2,208
65407fdf983e3aa5f5c6252d,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6252e,Telephony,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6252f,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62530,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62531,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62532,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62533,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62534,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62535,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62536,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62537,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62538,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62539,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6253a,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6253b,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6253c,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6253d,Hardware,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c6253e,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6253f,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62540,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62541,Internet,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62542,Hardware,Year_2562,6,1,2,V1,208
65407fdf983e3aa5f5c62543,Internet,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62544,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c62545,Software,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62546,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62547,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c62548,Internet,Year_2562,4,1,2,V1,208
65407fdf983e3aa5f5c62549,Hardware,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6254a,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c6254b,Software,Year_2562,11,1,2,V2,208
65407fdf983e3aa5f5c6254c,Others,Year_2562,0,1,2,V1,208
65407fdf983e3aa5f5c6254d,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6254e,Hardware,Year_2562,3,1,2,V1,208
65407fdf983e3aa5f5c6254f,Telephony,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62550,Telephony,Year_2562,2,1,2,V1,208
65407fdf983e3aa5f5c62551,Software,Year_2562,1,1,2,V1,208
65407fdf983e3aa5f5c62552,Hardware,Year_2562,2,1,2,V1,208
